name,latitude,longitude,rating,review_count,address,city,state,zip,phone,hours,num_connectors,total_kw,website
Ather Grid Charging Station,17.7274256,83.2957517,4.0,1,"P7GW+X8C, Railway New Colony Rd, Sri Siddi Enclave, Railway New Colony, Visakhapatnam, Andhra Pradesh 530016",Visakhapatnam,Andhra Pradesh,530016,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,1,https://www.atherenergy.com
Ather Grid Charging Station,17.738475599999997,83.30013339999999,5.0,1,"49-34-11, Abid Nagar, Main Rd, Near Andhra Bank, Akkayyapalem, Visakhapatnam, Andhra Pradesh 530012",Visakhapatnam,Andhra Pradesh,530012,,,1,1,https://www.atherenergy.com
Ather Grid Charging Station,17.746965799999998,83.2503428,5.0,1,"39-27-15, Appayya Nagar, Punjab Hotel Junction, Vuda Colony, Kalinganagar, Madhavadhara, Visakhapatnam, Andhra Pradesh 530018",Visakhapatnam,Andhra Pradesh,530018,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,1,https://www.atherenergy.com
Thunder Plus Charging Station,17.68901,83.187646,,0,"M5QQ+J32, Gajuwaka, Auto Nagar, Visakhapatnam, Andhra Pradesh 530012",Visakhapatnam,Andhra Pradesh,,,Monday: 8 am–9 pm; Tuesday: 8 am–9 pm; Wednesday: 8 am–9 pm; Thursday: 8 am–9 pm; Friday: 8 am–9 pm; Saturday: 8 am–9 pm; Sunday: 8 am–9 pm,1,3,https://www.thunderplus.io
Thunder Plus Charging Station,17.702158,83.214019,,0,"P627+VJ6 Gati, Vuda Colony, Mindi, Visakhapatnam, Andhra Pradesh 530012",Visakhapatnam,Andhra Pradesh,,,Monday: 8 am–9 pm; Tuesday: 8 am–9 pm; Wednesday: 8 am–9 pm; Thursday: 8 am–9 pm; Friday: 8 am–9 pm; Saturday: 8 am–9 pm; Sunday: 8 am–9 pm,1,3,https://www.thunderplus.io
Ather Grid Charging Station,17.7815121,83.2154674,2.8,5,"Pastry Chef - Vepagunta, 5-52, Pendurthi-NAD BRTS Express Way, beside Exhibition Ground, Krishnarayapuram, Vepagunta, Visakhapatnam, Andhra Pradesh 530047",Visakhapatnam,Andhra Pradesh,530047,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.atherenergy.com
Tata Power Charging Station,17.7253132,83.3151307,,0,"P8G8+43C, CBM Compound, Asilmetta, Visakhapatnam, Andhra Pradesh 530003",Visakhapatnam,Andhra Pradesh,530003,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,0,
Ather Grid Charging Station,17.740268,83.3265148,,0,"P8RG+4J2, Vizag - Srikakulam Hwy, Kranthi Nagar, Isukathota, Maddilapalem, Visakhapatnam, Andhra Pradesh 530022",Visakhapatnam,Andhra Pradesh,530022,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,1,https://www.atherenergy.com
Ather Grid Charging Station,17.730362,83.30892999999999,,0,"POST OFFICE, 50-9-16, Seethammapeta Main Rd, Seetamma Peta, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016",Visakhapatnam,Andhra Pradesh,530016,,,1,1,https://www.atherenergy.com
BPCL Charging Station,17.905272099999998,83.406852,,0,"WC44+4P5, Anandapuram, Addanki, Andhra Pradesh 530052","Anandapuram, Addanki",Andhra Pradesh,530052,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,60,https://onelink.to/5695dc
Thunder Plus Charging Station,17.805619999999998,83.39144,,0,"Hill No 2, Plot # 7A, APIIC IT Park Rushikonda, Madhurawada, Visakhapatnam, Andhra Pradesh 530045",Visakhapatnam,Andhra Pradesh,530045,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,2,10,https://www.thunderplus.io
Ather Grid Charging Station,17.728638,83.32788,,0,"8-44-1/1 Waltair Main Road Andhra University North Campus, Andhra University, Pedda Waltair, Siripuram, Visakhapatnam, Andhra Pradesh 530017","Siripuram, Visakhapatnam",Andhra Pradesh,530017,,,1,1,https://www.atherenergy.com
Ather Grid Charging Station,17.7247119,83.33303819999999,,0,"Shop No. 8, 6-16, Chinna Waltair Main Rd, Chinna Waltair, Pedda Waltair, Visakhapatnam, Andhra Pradesh 530017",Visakhapatnam,Andhra Pradesh,530017,,,1,1,https://www.atherenergy.com
Bolt.Earth Charging Station,17.7968214,83.3538179,4.2,5,"Ground Floor, ASG Heights, opposite YSR Cricket stadium, Vasundhara Nagar, Pothinamallayya Palem, Visakhapatnam, Andhra Pradesh 530041",Visakhapatnam,Andhra Pradesh,530041,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://bolt.earth
Ather Energy Charging Station,17.739698,83.29782,,0,"P7QX+V4G, Abid Nagar Rd, Akkayyapalem, Visakhapatnam, Andhra Pradesh 530016",Visakhapatnam,Andhra Pradesh,530016,,,1,1,https://www.atherenergy.com
Electric Vehicle Charging Station,17.6738559,83.2794696,5.0,6,"M7FH+HV5 Naval Sailors Colony, Dolphin Hill Rd, Gandhigram, Visakhapatnam, Andhra Pradesh 530005",Visakhapatnam,Andhra Pradesh,530005,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
Electric Vehicle Charging Station,17.7190419,83.30769169999999,4.0,4,"P895+J38, Ramanagar Road, Rednam Garden Near Pydah Degree College, Nehru Nagar, Ram Nagar, Visakhapatnam, Andhra Pradesh 530002",Visakhapatnam,Andhra Pradesh,530002,,,0,0,
Ather Charging Station,17.6913984,83.2055407,,0,"7/9/39/2, Panthulugarimeda, Pantulugarimeda, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",Visakhapatnam,Andhra Pradesh,530026,,,1,1,https://www.atherenergy.com
Ather Grid Charging Station,17.804323,83.35304,5.0,1,"R964+G8R, NH16, beside Durga Theatre, Anand Nagar, Chandrampalem, Srinivasa Nagar, Madhurawada, Visakhapatnam, Andhra Pradesh 530041",Visakhapatnam,Andhra Pradesh,530041,,,1,1,https://www.atherenergy.com
ParkNConnect Charging Station,17.805237899999998,83.3534919,5.0,1,"R943+38H, Madhurawada, Visakhapatnam, Andhra Pradesh 530041",Visakhapatnam,Andhra Pradesh,530041,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.parknconnect.com
Zeon Charging Station,17.7267732,83.3070662,,0,"VHOTEL, 48/8/17, Srinagar, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016",Visakhapatnam,Andhra Pradesh,530016,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://zeoncharging.com
Electric Vehicle Charging Station,17.7372768,83.2577735,5.0,1,"P7Q5+254, Shri Vijaynagar Naval Colony, Kancharapalem, Visakhapatnam, Andhra Pradesh 530018",Visakhapatnam,Andhra Pradesh,530018,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
Urzza Charging Station,17.7234636,83.30960879999999,5.0,2,"Hotel Meghalaya 10-4-15, Ram Nagar Rd, Asilmetta Junction, Ram Nagar, Visakhapatnam, Andhra Pradesh 530016",Visakhapatnam,Andhra Pradesh,530016,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.urzzaev.com
Electric Vehicle Charging Station,17.8266651,83.35776919999999,,0,"99, Srinivasa Nagar, Madhurawada, Visakhapatnam, Andhra Pradesh 530048",Visakhapatnam,Andhra Pradesh,530048,,,1,0,
Urzza Charging Station,17.710677,83.315888,5.0,1,"Varun Beach Novotel, Beach Rd, Krishna Nagar, Maharani Peta, Visakhapatnam, Andhra Pradesh 530002",Visakhapatnam,Andhra Pradesh,530002,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://urzzaev.com
Tata Power Charging Station,17.731500699999998,83.3406651,2.5,2,"4-72-12, Beach Road, next to BPCL Petrol Bunk, Lawsons Bay Colony, Visakhapatnam, Andhra Pradesh 530017",Visakhapatnam,Andhra Pradesh,530017,,,0,0,https://www.tatapower.com
Ather Charging Station,17.696067799999998,83.16428259999999,5.0,1,"Flat 101,102,103, KBC Appartments, Pastry Chef, Duvvada Railway Station Rd, near ICICI Bank, Block A, Kurmannapalem, Visakhapatnam, Andhra Pradesh 530046",Visakhapatnam,Andhra Pradesh,530046,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,1,https://www.atherenergy.com
Ather Grid Charging Station,17.687770699999998,83.0897888,5.0,1,"Mandeep Marbles - Vizag, Lankelapalem, Andhra Pradesh 531021","Lankelapalem, Pedamusidivada",Andhra Pradesh,531021,,Monday: 10 am–9 pm; Tuesday: 10 am–9 pm; Wednesday: 10 am–9 pm; Thursday: 10 am–9 pm; Friday: 10 am–9 pm; Saturday: 10 am–9 pm; Sunday: 10 am–9 pm,1,1,https://atherenergy.com
Electric Vehicle Charging Station,17.6813602,83.2686143,5.0,2,"M7J9+GCX, Dolphin Hill Rd, Gandhigram, Naval Sailors Colony, Hindustan Shipyard Colony, Visakhapatnam, Andhra Pradesh 530005",Visakhapatnam,Andhra Pradesh,530005,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
Electric Vehicle Charging Station,17.7657147,83.3573893,,0,"Ntr Marg, Sagar Nagar, Visakhapatnam, Andhra Pradesh 530045",Visakhapatnam,Andhra Pradesh,530045,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
Bolt.Earth Charging Station,17.7263719,83.2991943,,0,"43-29-27, Railway New Colony Rd, Mandavaripeta, Dondaparthy, Railway New Colony, Visakhapatnam, Andhra Pradesh 530004",Visakhapatnam,Andhra Pradesh,530004,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://bolt.earth
Pi EV Charging Station,17.743799199999998,83.2383025,,0,"P6VQ+G87 MK Books & Stationery, Nad Junction, Shanti Nagar, NSTL, Visakhapatnam, Andhra Pradesh 530009",Visakhapatnam,Andhra Pradesh,530009,,,0,0,https://www.piev.world
Bolt.Earth Charging Station,17.7253295,83.30082469999999,,0,"Best Western Plus, Railway Station Rd, opp. DRM Office, Mandavaripeta, Dondaparthy, Railway New Colony, Visakhapatnam, Andhra Pradesh 530016",Visakhapatnam,Andhra Pradesh,530016,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://bolt.earth
Ather Grid Charging Station,17.745740599999998,83.22997769999999,4.7,3,"P6WH+7XG, near siyalam,back side of, Hospital, Nad Junction, Buchirajupalem, NSTL, Visakhapatnam, Andhra Pradesh 530027",Visakhapatnam,Andhra Pradesh,530027,,Monday: 10 am–9 pm; Tuesday: 10 am–9 pm; Wednesday: 10 am–9 pm; Thursday: 10 am–9 pm; Friday: 10 am–9 pm; Saturday: 10 am–9 pm; Sunday: 10 am–9 pm,1,1,https://atherenergy.com
Tata Power Charging Station,17.713192199999998,83.2986925,,0,"P77X+7FG, Leelamahal, Daba Garden Road, Dolphin Area, Allipuram, Visakhapatnam, Andhra Pradesh 530020",Visakhapatnam,Andhra Pradesh,530020,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.tatapower.com
Ather Grid Charging Station,17.716122,83.324945,,0,"7-5-182, Gluttons Garage, Beach Rd, beside Aqua Sports Complex, Pandurangapuram, Visakhapatnam, Andhra Pradesh 530003",Visakhapatnam,Andhra Pradesh,530003,,Monday: 10 am–9 pm; Tuesday: 10 am–9 pm; Wednesday: 10 am–9 pm; Thursday: 10 am–9 pm; Friday: 10 am–9 pm; Saturday: 10 am–9 pm; Sunday: 10 am–9 pm,0,0,https://atherenergy.com
Bolt.Earth Charging Station,17.7276634,83.3122401,5.0,9,"9-16-23, CBM Compound, Asilmetta, Visakhapatnam, Andhra Pradesh 530003",Visakhapatnam,Andhra Pradesh,530003,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
Tata Power Charging Station,17.735652599999998,83.2767875,,0,"36-93-205/13, 4, NH16, Jawaharlal Nagar, Indira Nagar, Kothavada, Kancharapalem, Visakhapatnam, Andhra Pradesh 530008",Visakhapatnam,Andhra Pradesh,530008,,,0,0,https://www.tatapower.com
Tata Power Charging Station,17.732253,83.317757,,0,"9-1-44, Ramatalkies Rd, Near CMR Central, Beside Indian Oil Bunk, Oppposite Swarana Bharathi Indoor Stadium, New Resapuvanipalem Rd, New Resapuvanipalem, Visakhapatnam, Andhra Pradesh 530013",Visakhapatnam,Andhra Pradesh,530013,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.tatapower.com
Charzer charging station,17.7481568,83.2461915,4.8,4,"39-36-15, Vuda Layout Rd, Ambedkar Colony, Vuda Layout, Madhavadhara, Visakhapatnam, Andhra Pradesh 530048",Visakhapatnam,Andhra Pradesh,530048,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
Tata Power Charging Station,17.6860929,83.20663309999999,5.0,1,"8-8-36, GNT Rd, Medical Center, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",Visakhapatnam,Andhra Pradesh,530026,,,0,0,https://www.tatapower.com
anusha auto agencies,17.7347668,83.31277899999999,4.0,6,"P8M7+W42, Gandhi Nagar, Balayya Sastri Layout, Seethammadara, Visakhapatnam, Andhra Pradesh 530013",Visakhapatnam,Andhra Pradesh,530013,,Monday: 9:30 am–8 pm; Tuesday: 9:30 am–8 pm; Wednesday: 9:30 am–8 pm; Thursday: 9:30 am–8 pm; Friday: 9:30 am–8 pm; Saturday: 9:30 am–8 pm; Sunday: Closed,0,0,
ChargeZone Charging Station,17.7980665,83.3536125,,0,"1-61/5, Madhurawada, Visakhapatnam, Andhra Pradesh 530041",Visakhapatnam,Andhra Pradesh,530041,,,0,0,
Voltran Charging Station,17.67428,83.0003456,4.9,31,"Bus Junction, Anakapalle By-Pass, Chennai - Kolkata Hwy, Sarada Colony, Anakapalle, Andhra Pradesh 531031",Anakapalle,Andhra Pradesh,531031,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.voltran.in
Ola Charging Station,17.726305999999997,83.2992373,5.0,5,"Surya theatre road, opp ola showroom, Dondaparthy, Railway New Colony, Visakhapatnam, Andhra Pradesh 530013, opp. ola showroom, Dondaparthy, Visakhapatnam, Andhra Pradesh 530016",Visakhapatnam,Andhra Pradesh,530016,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,
Ather Charging Station,17.6770744,83.0010214,3.0,2,"DR, 12/4/81, Pudimadaka Rd, opposite Leela Honda, Anakapalle, Andhra Pradesh 531001",Anakapalle,Andhra Pradesh,531001,,Monday: 9 am–6 pm; Tuesday: 9 am–6 pm; Wednesday: 9 am–6 pm; Thursday: 9 am–6 pm; Friday: 9 am–6 pm; Saturday: 9 am–6 pm; Sunday: Closed,1,1,https://www.atherenergy.com
Ather Grid Charging Station,17.6890736,83.028522,1.0,1,"S.No.1627/3B1, Jalagalamadhum Junction, Anakapalle, HPCL Auto Care Centre COMCO, SH 155, Sankaram, Andhra Pradesh 531002",Sankaram,Andhra Pradesh,531002,,Monday: 10 am–9 pm; Tuesday: 10 am–9 pm; Wednesday: 10 am–9 pm; Thursday: 10 am–9 pm; Friday: 10 am–9 pm; Saturday: 10 am–9 pm; Sunday: 10 am–9 pm,1,1,https://atherenergy.com
Ather Grid Charging Station,17.828506,83.3588173,3.0,2,"opt, CMR Gardens, road no SD - 8, Star Drive In, NH16, Madhurawada, Kommadi, Andhra Pradesh 530048","Kommadi, Visakhapatnam",Andhra Pradesh,530048,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.atherenergy.com
"Ather Service Center, Madhurawada",17.803943999999998,83.35333299999999,5.0,1,"S No 27/1, Car Shed Rd, near PM Palem Main Road, Madhurawada, Visakhapatnam, Andhra Pradesh 530048",Visakhapatnam,Andhra Pradesh,530048,,Monday: 9 am–7 pm; Tuesday: 9 am–7 pm; Wednesday: 9 am–7 pm; Thursday: 9 am–7 pm; Friday: 9 am–7 pm; Saturday: 9 am–7 pm; Sunday: Closed,0,0,https://www.atherenergy.com
Tata Power Charging Station,17.6370283,82.8972892,,0,"JVPW+JRG, Ugginapalem, Andhra Pradesh 531031",Ugginapalem,Andhra Pradesh,531031,,,0,0,https://www.tatapower.com
Charge Squad Private limited,17.7407549,83.2609822,,0,"B Block, 38-22-73, Industrial Estate, 104 Area, Marripalem, Visakhapatnam, Andhra Pradesh 530009",Visakhapatnam,Andhra Pradesh,530009,,Monday: 9 am–7 pm; Tuesday: 9 am–7 pm; Wednesday: 9 am–7 pm; Thursday: 9 am–7 pm; Friday: 9 am–7 pm; Saturday: 9 am–7 pm; Sunday: Closed,0,0,https://www.charge-squad.com
Tata Power Charging Station,17.6810419,82.98223689999999,3.5,2,"MXJJ+9VJ, Kothuru Village, Anakapalle, Andhra Pradesh 531031",Anakapalle,Andhra Pradesh,531031,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,0,0,https://www.tatapower.com
Electric Vehicle Charging Station,25.6341832,85.1054644,3.7,3,"J4M4+M5G, Unnamed Road, Patliputra Industrial Area, Digha, Patna, Bihar 800013",Patna,Bihar,800013,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,2,50,https://www.plugshare.com
BPCL Charging Station,25.574778,85.231664,3.7,3,"H6FJ+WM7, BY PASS (DHAWALPURA, Paijawa, Patna, Bihar 800009",Patna,Bihar,800009,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://onelink.to/5695dc
Tata Power Charging Station,25.6155069,85.1438931,,0,"West of Ram Gulam Chowk, The Panache, South Gandhi Maidan, Raja Ji Salai, Dujra Diara, Patna, Bihar 800001",Patna,Bihar,800001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,2,55,https://www.tatapower.com
Tata Power Charging Station,25.610222399999998,85.1380061,,0,"264, Fraser Rd, Old Jakkanpur, Fraser Road Area, Patna, Bihar 800001",Patna,Bihar,800001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,2,55,https://www.tatapower.com
Uznaka Charging Station,25.6036727,85.1373938,4.8,8,"J43P+FX6 Jct, Siraj Dokadia Rd, Budh Vihar, Fraser Road Area, Patna, Bihar 800001",Patna,Bihar,800001,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,0,http://www.uznaka.com
BPCL Charging Station,25.456883599999998,85.4816275,,0,"FF4J+QM2, Patna, Doman, Bihar 803202","Patna, Doman",Bihar,803202,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://onelink.to/5695dc
BPCL Charging Station,25.461376599999998,85.4508627,,0,"MAUZA ALIPUR BIHITA, NH 31, TO BA, Deedarganj, Patna, Bihar 803202","Patna, Gangapur Narauli",Bihar,803202,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,30,https://onelink.to/5695dc
